CustomerID,Age,CreditScore,Tenure,Balance,NumOfProducts,EstimatedSalary,TotalAssets
USR-14042,42.0,481,7,62500.40233098528,1,110754.83949008345,65838.87594878113
USR-14043,26.0,642,5,34564.01091879148,2,78612.30949160416,35495.4521213305
USR-14044,36.0,811,4,54931.1151841168,2,61191.92161369988,57470.702006798114
USR-14045,23.0,527,2,43769.42609595918,1,52085.26341779744,46348.377506686455
USR-14046,21.0,832,4,,1,139433.68043679878,
USR-14047,67.0,626,2,48334.80864239239,2,132117.71118468442,52179.819302417905
USR-14048,28.0,829,7,,3,89138.7190596459,
USR-14049,34.0,496,5,,2,118676.69626147993,
USR-14050,23.0,436,1,52190.95460332046,1,25198.666578184107,53837.753563039754
USR-14051,56.0,372,3,33644.70176386197,1,53108.13604488117,34682.81345744927
USR-14052,37.0,414,2,62969.43678873207,1,62608.59535205367,66628.40924282756
USR-14053,30.0,330,7,61575.604165721816,1,97926.37424408262,64466.7888779437
USR-14054,29.0,545,7,826086.0958227835,1,43597.39353654033,867872.9150761879
USR-14055,24.0,523,2,25049.402082448676,2,,25827.824562579055
USR-14056,31.0,455,1,51039.195566886454,2,118402.63805317503,53838.832713802374
USR-14057,27.0,837,6,28517.298404107532,1,147660.32434208074,29449.88368951983
USR-14058,23.0,385,5,35672.23872409964,3,,37054.26024237186
USR-14059,24.0,470,2,57386.557345283916,2,143100.3571616356,60493.90721004948
USR-14060,36.0,598,2,67971.63416048694,2,111091.68015475053,70072.00892074386
USR-14061,24.0,314,9,62901.01974264595,2,110595.1635678253,66106.83037388127
USR-14062,31.0,729,8,50971.29677449275,2,108600.29334437776,52962.96485702375
USR-14063,32.0,757,5,56232.183841607846,1,121960.2710882611,57053.58039926768
USR-14064,33.0,815,6,63275.49747704921,2,125172.67804400845,67508.23127314026
USR-14065,46.0,446,6,56596.37653489944,3,146793.8608132011,60693.235866329705
USR-14066,29.0,833,3,56264.9553746561,1,107931.11299361041,58577.728661050955
USR-14067,50.0,443,4,77486.9141982135,2,72166.71978243713,82044.43135694541
USR-14068,21.0,782,4,73347.8751028996,1,105582.22507407196,76327.7656528709
USR-14069,75.0,631,8,,1,139526.682844947,
USR-14070,34.0,429,7,24481.582996430927,1,76529.24813005228,23298.50423585451
USR-14071,37.0,339,8,36091.03783295734,1,107938.59924169327,36645.54552754084
USR-14072,31.0,637,2,65593.41559002733,1,27052.88355778153,67999.54355880918
USR-14073,28.0,553,5,17396.162568546304,2,84678.62874637681,17680.813512803375
USR-14074,25.0,601,4,56560.995039334106,1,81162.67381934571,59662.0700765629
USR-14075,54.0,388,3,42129.791779807085,1,147374.38219159105,44010.58168519824
USR-14076,43.0,428,3,67221.6293043624,1,65936.40055508894,72541.27203848462
USR-14077,24.0,545,0,38137.68344890981,2,39187.6193703627,39481.9308916161
USR-14078,28.0,465,4,51325.879347652095,1,105916.56685854676,54701.0005882919
USR-14079,25.0,612,9,50829.15329464483,3,67346.8279606697,51550.689952481414
USR-14080,61.0,772,8,23614.424226069194,1,38536.0361791047,23994.66765635031
USR-14081,31.0,672,1,39385.69211014081,1,67619.89029850428,40039.73469667648
USR-14082,85.0,453,5,,1,78379.24915605984,
USR-14083,35.0,309,2,45861.72638908021,4,146565.67265802616,47704.30467395548
USR-14084,39.0,643,2,48355.89113390143,1,118718.71814302201,53270.94028003855
USR-14085,33.0,663,8,34759.5176518985,1,30291.643339670583,35611.35434887781
USR-14086,56.0,772,0,36434.02171476847,1,99407.96969866175,36562.19381754857
USR-14087,55.0,320,8,53750.67134408798,1,147863.01209095644,57180.74506502025
USR-14088,27.0,602,4,38098.2440257039,1,87743.20082571586,40888.20943375161
USR-14089,25.0,431,5,61386.50315661725,2,135033.46758623095,63231.814145805794
USR-14090,50.0,423,4,62240.76062120177,1,132818.10798740105,64033.997268594314
USR-14091,60.0,378,2,48435.31179170464,1,44242.17875504041,51823.90068244686
USR-14092,27.0,808,3,0.0,1,38696.17625865304,-148.49060570310522
USR-14093,54.0,601,8,41457.25935176319,3,75279.24314177278,45972.29496017697
USR-14094,43.0,451,5,30280.174202680475,1,109304.6263082828,33554.18770941078
USR-14095,45.0,610,6,55867.21845291861,1,61193.134268451955,57974.49592518728
USR-14096,30.0,554,4,61385.551941890546,1,64779.2649562016,64581.539942892436
USR-14097,27.0,346,7,76224.58475901035,2,69611.17206924074,82196.86934926287
USR-14098,61.0,420,1,62702.49863705896,4,129153.72996362322,65383.867104076264
USR-14099,44.0,451,8,87982.46187628567,1,131361.45281115692,91386.90788267831
USR-14100,27.0,429,4,,1,110900.75105861381,
USR-14101,52.0,707,5,66378.6389929736,1,119294.46418129314,69305.31742762544
USR-14102,44.0,347,0,53510.35096830748,2,30957.03486846638,55860.361679265436
USR-14103,21.0,436,4,51993.63633425701,1,22303.90686219899,54541.40621684455
USR-14104,47.0,398,7,,1,108885.14697901014,
USR-14105,46.0,545,4,31966.177155882233,1,87000.90037867134,34177.07546559623
USR-14106,34.0,518,0,73875.00613665869,4,61240.4941682464,75924.22894664685
USR-14107,23.0,576,1,77454.2078050666,1,108679.18910499087,81631.10427672436
USR-14108,21.0,818,6,24606.754577955722,2,52624.06476364241,25815.062405926245
USR-14109,30.0,414,0,,4,46528.587091638474,
USR-14110,52.0,377,3,60145.72093451829,1,23004.486288508037,64433.29985600763
USR-14111,52.0,723,6,70452.80231954096,1,67761.71511632005,76488.96663447174
USR-14112,55.0,480,6,46762.16459349608,2,66648.63410696555,49331.31874160852
USR-14113,29.0,705,8,41599.43942410195,2,122007.95357238963,44209.69702518341
USR-14114,56.0,839,6,42675.16106598235,1,83441.57677333363,46465.62531255424
USR-14115,19.0,456,1,76944.40043788168,2,23850.8521128102,82017.62509532606
USR-14116,44.0,635,6,70544.94462004208,1,49057.368734848045,73685.67355257925
USR-14117,35.0,794,7,78176.09625308264,1,84512.78895161743,82617.74101982922
USR-14118,75.0,605,1,,1,140274.98444920074,
USR-14119,27.0,747,2,52211.332312784514,2,133857.40383263124,54450.40674993074
USR-14120,24.0,564,9,,2,,
USR-14121,44.0,690,0,0.0,1,149688.61160935933,1058.7111319176902
USR-14122,33.0,776,4,26172.22384461287,1,26187.890565095553,25684.534737889357
USR-14123,32.0,743,5,18604.903849308907,1,65981.05433944112,21327.48353363621
USR-14124,80.0,766,6,,2,102726.68269708061,
USR-14125,46.0,493,6,69248.344637808,1,131202.23515409423,73722.47688837549
USR-14126,28.0,589,2,70557.449559071,2,121020.9809471805,76357.98220900973
USR-14127,78.0,368,4,,2,95301.71419632809,
USR-14128,58.0,453,7,44548.61794374909,1,99527.76803311825,46200.269594882004
USR-14129,28.0,462,9,52953.5728832145,1,,54433.15369175789
USR-14130,35.0,434,5,34371.71756333292,1,37250.32468103587,35502.77088990206
USR-14131,42.0,741,0,40866.52302071328,1,143843.3916886287,42397.77031587316
USR-14132,69.0,342,0,50068.49464717767,1,54457.12169793755,50568.16201417246
USR-14133,24.0,420,7,74777.92122679352,1,33693.891093975435,77557.21197283565
USR-14134,35.0,338,1,68715.16977941104,2,85374.21248825791,72462.23176682448
USR-14135,22.0,407,6,62023.350798324216,1,,64379.91766912887
USR-14136,35.0,440,7,,3,119654.22058892032,
USR-14137,49.0,759,3,22991.806889431533,1,,24635.873973800914
USR-14138,36.0,486,8,51573.18671005985,2,54187.820852479636,54416.175004495475
USR-14139,34.0,831,9,44362.420643319034,1,33675.11411683549,47233.82451803903
USR-14140,22.0,624,5,,1,113175.39510902812,
USR-14141,,659,8,,1,20100.632840351827,
USR-14142,44.0,329,5,31015.133025029536,2,50845.98330760772,34372.8707215165
USR-14143,40.0,709,1,471430.93656686996,2,65476.55735774158,495205.14338287164
USR-14144,35.0,811,1,60569.25285950461,4,88253.86624277603,63577.02981853925
USR-14145,33.0,680,7,51862.495446597546,1,132567.6970425025,53173.506344786634
USR-14146,35.0,474,5,78909.44238389461,4,33291.75262280397,82544.86034821023
USR-14147,33.0,665,5,70868.74200526999,1,47994.80562164234,72294.49685249435
USR-14148,55.0,713,8,52340.56625935259,1,85004.88537240855,55832.74379266177
USR-14149,50.0,734,7,34156.83247633071,2,108352.51526933112,37027.71230178724
USR-14150,37.0,446,9,66176.68482790468,1,,69182.23661062274
USR-14151,35.0,433,2,,1,148119.81227872986,
USR-14152,22.0,760,0,707536.9550448402,1,62906.91568663532,741831.837042204
USR-14153,34.0,476,8,,1,36815.30830968302,
USR-14154,24.0,714,4,35481.44302665824,1,,36192.21953883842
USR-14155,41.0,805,7,61224.197331738855,2,84726.65910921106,65098.006782589975
USR-14156,44.0,380,8,70810.56281464183,4,127990.49763638849,72943.1112841225
USR-14157,26.0,638,2,30910.60243629918,1,44569.25431507149,31744.188908443397
USR-14158,55.0,439,3,79249.50196311575,4,91707.86786965455,83427.39938246402
USR-14159,31.0,523,6,53922.858995007235,2,88407.24741237832,57634.642346410204
USR-14160,24.0,363,7,51627.76705464159,1,68392.18319129955,54614.30087303294
USR-14161,53.0,606,4,29641.576971801183,2,122228.43951020508,31535.33444841305
USR-14162,31.0,662,8,49336.67967475233,1,93543.74495912557,51266.31921805253
USR-14163,25.0,711,4,30633.318332962604,2,140845.3653252354,30638.70315498588
USR-14164,26.0,770,5,25359.052619338858,2,117029.99313265402,26913.469694176798
USR-14165,72.0,411,7,17923.20901183753,1,41147.54759331925,19717.67414442292
USR-14166,38.0,709,0,31514.693260469186,1,102482.24484012747,34232.11609506097
USR-14167,67.0,649,4,66163.70515310462,1,47854.43020148181,69719.56091995125
USR-14168,37.0,622,7,,1,80993.86235604883,
USR-14169,23.0,694,3,12180.457409685441,1,72535.21089858384,13083.472934690366
USR-14170,63.0,694,8,50230.33628619288,1,33434.08039940586,53870.035355405416
USR-14171,42.0,372,6,52544.66248014882,4,137835.78512118937,54309.96941157824
USR-14172,59.0,482,9,45545.05455063996,1,91719.43359048344,47395.296385369664
USR-14173,42.0,806,9,44477.93177681507,2,63242.73645029816,46527.02312117439
USR-14174,22.0,524,3,44717.334440437095,1,112902.48258777044,46056.87808350948
USR-14175,29.0,510,1,43246.967015938164,2,114409.64119728812,45747.3439935651
USR-14176,33.0,514,5,49207.24261500768,2,126629.8031245135,49511.97961740329
USR-14177,32.0,488,5,51960.51812239427,2,48627.595845120435,53738.49159723728
USR-14178,24.0,789,7,70330.6995312324,2,62524.58089714929,73264.37103824683
USR-14179,,791,7,50522.64446850146,2,49259.21699666038,52525.46015130986
USR-14180,43.0,804,1,55939.10391943931,2,118187.81806594454,58792.59636502682
USR-14181,35.0,306,2,64208.98995410098,3,,68358.32810990642
USR-14182,30.0,699,0,74718.04578346173,2,104913.89851513722,79564.2090475845
USR-14183,31.0,808,4,,1,,
USR-14184,27.0,412,7,21122.812215218946,2,123429.1870892146,24408.066867800637
USR-14185,32.0,779,4,59422.20708253361,1,117252.7722077931,64438.3256204521
USR-14186,68.0,416,3,26619.409652324197,1,79403.27855136244,29279.630222578777
USR-14187,31.0,814,4,45804.78409638763,1,84232.13439176633,49896.68055483084
USR-14188,31.0,493,3,59622.319352154955,1,22760.753919684637,63174.212475442415
USR-14189,37.0,521,8,30163.639027009773,1,126844.11473304554,32140.477456747718
USR-14190,58.0,566,6,36970.98891348309,1,88967.90873670987,37184.55036156798
USR-14191,19.0,367,0,,4,107927.35347377734,
USR-14192,39.0,392,4,56653.889454971584,3,,59018.551454556444
USR-14193,31.0,494,1,70584.620631597,2,35066.337520446614,75500.45931466883
USR-14194,32.0,574,1,40882.79325526829,2,95760.10013729108,44341.333698985465
USR-14195,69.0,692,6,59057.30473623921,2,40485.316870906056,60291.65303602325
USR-14196,47.0,358,9,64455.05787485762,2,95070.33735855191,66970.08132656717
USR-14197,33.0,577,0,35723.48917623032,2,120699.2928250877,37529.108432129506
USR-14198,30.0,837,9,50788.94543249239,1,126689.00400848867,53439.16145738278
USR-14199,43.0,416,9,29672.24263651783,1,142668.2831597117,31406.918241361687
USR-14200,30.0,386,0,56983.61948603076,2,48052.410509011504,59013.331362794204
USR-14201,44.0,623,7,2652.7786856903185,1,139025.56902548712,2458.634810056258
USR-14202,,481,3,31672.420372917524,2,141524.17687287735,33323.23586058684
USR-14203,64.0,508,0,41877.270311739536,1,142675.10621369744,43752.68323333315
USR-14204,27.0,824,3,60393.775953822216,2,,63969.88973252247
USR-14205,30.0,709,4,49800.54655523952,2,,53216.67733937863
USR-14206,18.0,480,9,28829.02150688698,2,90952.1255162971,31570.593081206614
USR-14207,62.0,623,7,56572.35681587292,2,66605.2692172621,59621.434506271915
USR-14208,85.0,489,8,71592.20034962687,1,147726.65738473288,74308.30743812057
USR-14209,,351,6,86115.89896317883,3,51553.708178736175,90542.88446123616
USR-14210,35.0,441,4,32586.423198175653,1,130475.36668565273,33473.9825589271
USR-14211,30.0,714,3,72753.14826391808,1,64142.05182548297,75290.28491520655
USR-14212,30.0,566,1,21827.41390986081,1,75399.80101891182,23666.991531508716
USR-14213,32.0,399,3,25129.556502992724,2,77378.36356271824,26573.665862726637
USR-14214,35.0,609,0,23248.027458483157,1,70700.89294154572,24929.64015136349
USR-14215,29.0,618,7,51581.02479184373,1,89413.42117167826,55167.40630988121
USR-14216,,705,5,75729.8489564569,2,82331.55113560594,80367.35447060713
USR-14217,42.0,421,9,103340.85736272784,1,105774.93541103021,108776.95319008907
USR-14218,24.0,753,1,67304.04166208568,2,108054.86288185067,73686.40271294516
USR-14219,50.0,398,7,67973.04311102249,3,131238.49495411507,70931.3979962659
USR-14220,50.0,410,2,41863.10241985827,1,104472.8898057424,43519.696284737336
USR-14221,23.0,384,5,18747.309339538235,1,44042.336412078395,20090.033262218894
USR-14222,29.0,562,4,,2,114771.70415233665,
USR-14223,50.0,557,6,,1,83612.1562767895,
USR-14224,47.0,462,0,56469.27572414243,2,68658.05357335616,60133.05275266032
USR-14225,36.0,532,2,38312.118797157076,4,31697.926896335855,39607.71322520306
USR-14226,33.0,580,9,37632.0227662113,2,87151.06165989158,39232.21541783623
USR-14227,26.0,452,6,82347.91520909447,1,,86742.6090679215
USR-14228,41.0,490,0,25729.758024407005,1,121472.14394256948,26356.117129191054
USR-14229,58.0,742,0,61326.691606331544,1,129504.66740765325,64263.403198265914
USR-14230,52.0,484,9,92192.14118912224,1,102184.78694236556,97759.3147283884
USR-14231,36.0,834,2,73867.14612589111,3,101591.07209883085,77015.2001790518
USR-14232,40.0,579,7,76831.84627460813,3,74084.94180056613,79852.10091196628
USR-14233,52.0,570,4,73427.58391444282,2,55869.27020911074,77043.8390599096
USR-14234,54.0,769,9,57192.00557147298,2,66840.78729137569,62807.322750447165
USR-14235,45.0,463,4,66582.7208466179,1,130583.2945699517,70811.80335211202
USR-14236,25.0,723,2,9528.70577746167,1,96979.05884696169,10970.706980317816
USR-14237,45.0,610,5,26648.08072971439,2,72107.75575624403,28769.457784904727
USR-14238,26.0,474,2,38506.122308628415,4,141513.95023555975,41614.60599492354
USR-14239,27.0,317,4,70925.8633256719,2,66512.94998433918,72942.26496715409
USR-14240,36.0,747,3,54841.41644250619,1,24418.475314365827,58392.45974111747
USR-14241,35.0,484,9,27957.89352746263,3,43441.58741422018,29516.66392378982
USR-14242,42.0,392,4,43522.98013873847,1,109864.25378791058,44708.579765541814
USR-14243,27.0,487,5,46500.29812761309,1,146164.05961221617,50284.10664845892
USR-14244,24.0,483,9,72299.29862523332,1,92555.71417548312,77645.60517800073
USR-14245,58.0,746,0,101312.89966970691,1,84738.33885745073,108210.46179261795
USR-14246,58.0,408,2,38221.49064742024,2,107306.02493819788,40527.1991256681
USR-14247,36.0,358,2,16403.440964048103,2,29308.444274003825,18392.90702268174
USR-14248,82.0,680,6,41491.36236904074,1,28907.14245041087,43415.24588515832
USR-14249,,542,1,44578.511596067656,1,42102.30867283609,46419.26610658296
USR-14250,44.0,823,8,50045.1071586378,2,53718.63155541876,51367.78849573033
USR-14251,47.0,428,2,62764.03562172591,1,80231.72398091939,65866.3748276617
USR-14252,29.0,557,7,80660.27094871017,1,87750.52637016407,85592.24854956442
USR-14253,38.0,466,3,48574.331617164455,1,85444.45353187258,50068.92722205386
USR-14254,29.0,739,7,301334.0626399728,1,118235.37141730131,315343.73636599124
USR-14255,33.0,367,3,36070.5083151181,2,145398.98883991654,37426.660015412504
USR-14256,50.0,442,2,73878.64721444873,1,107912.77043820254,76618.74906149019
USR-14257,30.0,550,5,58115.43479809021,2,70849.74442992013,60252.683596504365
USR-14258,33.0,741,9,,1,92884.70558674229,
USR-14259,,640,4,49196.91603667604,1,23518.474978764185,53149.382766077026
USR-14260,82.0,750,9,51892.84121283866,2,96642.61437396564,53861.11131364367
USR-14261,46.0,332,4,43296.80621857185,2,139912.92654974834,45378.94820771879
USR-14262,29.0,762,0,25416.250813824765,1,111547.21664418654,27862.145546250027
USR-14263,24.0,358,1,55723.898167189785,3,46133.02704169215,58185.99477443011
USR-14264,28.0,791,7,37546.91116398437,2,136641.8464076058,40347.65754287772
USR-14265,64.0,695,9,65730.09507556597,2,136113.37040968696,69385.16045281953
USR-14266,31.0,475,6,,1,74518.53484892745,
USR-14267,53.0,313,7,62677.37660127507,4,128286.13285963112,65646.56450150313
USR-14268,46.0,807,7,56095.60655104312,2,92224.26136245916,58408.13760201228
USR-14269,33.0,494,5,34919.77060321086,1,26222.830403828113,36829.12905855496
USR-14270,39.0,373,0,31208.569798692868,1,33545.58940473556,33173.338426642404
USR-14271,72.0,422,7,47283.5710469834,2,145528.49281143435,49989.08028778171
USR-14272,31.0,528,7,,1,58152.99431997526,
USR-14273,32.0,581,2,25982.0830711265,2,22603.517966587482,27177.941526062034
USR-14274,45.0,435,3,43484.962034949975,1,135763.4226201155,46267.76735872531
USR-14275,30.0,824,7,25773.37778893794,2,23172.751776856992,26618.54578783232
USR-14276,29.0,650,9,73451.80012090257,3,134579.0293407237,75823.36258416153
USR-14277,30.0,602,3,0.0,2,143679.64954640722,1306.3987625029422
USR-14278,33.0,460,1,6800.356741298943,3,145454.55794494387,9310.943573768462
USR-14279,51.0,470,1,29594.65698032121,1,34221.51097555302,32101.33160323697
USR-14280,42.0,731,0,18820.781045907614,2,129425.100292331,20518.074222674735
USR-14281,67.0,591,3,,1,115409.48905511336,
USR-14282,53.0,731,3,17704.055555818766,2,131072.35757330633,18277.949614002468
USR-14283,36.0,721,3,85992.33948408638,1,52720.19284918938,91126.07170648032
USR-14284,29.0,623,7,73802.64261898644,1,82980.03283533899,78642.71851487544
USR-14285,39.0,435,4,21814.822699684228,1,143737.1972321961,23622.805935695043
USR-14286,23.0,397,1,13348.507309842345,1,58024.898011481404,13677.066018432686
USR-14287,64.0,770,6,25944.996152435004,1,,28940.214124149792
USR-14288,65.0,518,5,,3,78212.211087788,
USR-14289,52.0,646,7,38085.04713879412,2,,38915.674345422194
USR-14290,38.0,644,3,65696.57663496466,2,95228.5940607668,70246.00247883554
USR-14291,28.0,443,7,37255.74223884972,1,,40262.48784923808
USR-14292,29.0,484,9,81055.6291819379,3,147225.1142800612,84584.20250972534
USR-14293,38.0,776,3,47603.56166806115,2,126913.68046505534,49020.63873115315
USR-14294,36.0,346,7,,1,50487.67868397547,
